,CensusTract,State,County,pop_with_low_access,percent_with_low_access
485,1073011209,Alabama,Jefferson,1521.37429969792,0.472329804314786
16874,12095017017,Florida,Orange,1521.24926174432,0.124907567266961
24267,18035002601,Indiana,Delaware,1521.08572255106,0.211086000909112
19605,13139001102,Georgia,Hall,1520.5098280705,0.316180043266896
61091,47157008800,Tennessee,Shelby,1520.34544707462,0.221818711274383
708,1089010800,Alabama,Madison,1519.95197233354,0.154686746624623
63826,48201232500,Texas,Harris,1519.89469172083,0.484814893690857
62937,48113018124,Texas,Dallas,1519.04659923276,0.088568981355767
50421,39007000701,Ohio,Ashtabula,1518.89571354864,0.461389949437619
3392,5119004108,Arkansas,Pulaski,1518.72707670321,0.270814386002713
40198,32031002705,Nevada,Washoe,1518.30524185061,0.329493325054386
28340,22017023901,Louisiana,Caddo,1517.76994349678,0.225288695783997
63080,48121021303,Texas,Denton,1517.7623183832,0.226531689310926
36963,28049011102,Mississippi,Hinds,1517.47212631268,0.153808243088657
12725,8101002916,Colorado,Pueblo,1517.37794940476,0.505119157591466
53206,39165031904,Ohio,Warren,1517.07141365093,0.224784621966356
30146,24015031201,Maryland,Cecil,1516.88664706921,0.239483209199434
58560,44007013002,Rhode Island,Providence,1516.43882865364,0.201145885217356
42837,35027960600,New Mexico,Lincoln,1516.29791431975,0.240682208622184
13796,10003014000,Delaware,New Castle,1516.2830046629,0.287392533105176
16947,12097043600,Florida,Osceola,1516.09459288907,0.234580627090991
11274,6103000700,California,Tehama,1515.32486781186,0.193577525269784
67476,50025968400,Vermont,Windham,1514.92363371621,0.384205841672892
2875,5001480400,Arkansas,Arkansas,1514.71134464567,0.601553353711548
27947,21151010600,Kentucky,Madison,1514.58012842482,0.29369403304728
42552,34041032000,New Jersey,Warren,1514.14275803191,0.234351146576678
62200,48061013102,Texas,Cameron,1514.13053437974,0.38774149407932
60776,47113001501,Tennessee,Madison,1513.3470619346,0.316666051880018
16718,12095012303,Florida,Orange,1513.25086426734,0.235378886960235
48478,37057061701,North Carolina,Davidson,1513.21220514793,0.311552852614358
17816,12105016003,Florida,Polk,1513.16691597392,0.593166176391191
9146,6071010020,California,San Bernardino,1512.2713651238,0.202418868307295
16038,12083002302,Florida,Marion,1512.22893784422,0.244104751871546
42174,34029734003,New Jersey,Ocean,1512.03849369974,0.202958187073791
24392,18057110202,Indiana,Hamilton,1511.86276436407,0.251767321292935
24630,18089012500,Indiana,Lake,1511.83511868724,0.293275483741464
49943,37183053110,North Carolina,Wake,1511.65054973174,0.273700986733975
64337,48201521800,Texas,Harris,1511.38334289926,0.261575517981874
59247,45051060102,South Carolina,Horry,1511.35831403068,0.510594025010367
70650,53063011300,Washington,Spokane,1510.76330334314,0.212334968846542
37423,29019001002,Missouri,Boone,1510.51139290379,0.253867460992234
45138,36055015304,New York,Monroe,1510.20478085401,0.337702321300093
15865,12073002205,Florida,Leon,1510.10325025691,0.26765389050991
65112,48309000100,Texas,McLennan,1509.93404638098,0.707892192396149
39976,32003005436,Nevada,Clark,1509.50950773176,0.207749725809491
29161,22095070200,Louisiana,St. John the Baptist,1509.26651148455,0.206099482655272
61233,47157022410,Tennessee,Shelby,1508.76218075759,0.251000196432805
20163,13293010400,Georgia,Upson,1508.68342466246,0.238037776059083
61471,48001950500,Texas,Anderson,1508.4485004141,0.344630683210898
23473,17161020600,Illinois,Rock Island,1508.24646288156,0.583912684042418
17792,12105014802,Florida,Polk,1508.18213636252,0.527890142233996
47558,36103201001,New York,Suffolk,1507.88644787552,0.228744910175292
12218,8041002200,Colorado,El Paso,1507.85307131893,0.550914530989748
38334,29183311907,Missouri,St. Charles,1507.62574376602,0.240450676836686
22587,17043846511,Illinois,DuPage,1507.27802484496,0.232425292959902
28335,22017023400,Louisiana,Caddo,1507.123460898,0.212420501888372
64725,48221160207,Texas,Hood,1507.02090784943,0.236841255359019
33543,26091061302,Michigan,Lenawee,1506.98385321808,0.493122988618484
55043,41059951300,Oregon,Umatilla,1506.83954671197,0.405609568428526
48992,37097060300,North Carolina,Iredell,1506.69891574204,0.556799303674075
8409,6065045109,California,Riverside,1506.34471547346,0.39319882941098
64595,48215020205,Texas,Hidalgo,1506.27273243293,0.283293724362033
6905,6037900508,California,Los Angeles,1506.02562352419,0.451717343588542
29142,22089062302,Louisiana,St. Charles,1505.38025636039,0.31077214210578
26807,20161000303,Kansas,Riley,1505.01975297182,0.569651685454893
24116,18005010400,Indiana,Bartholomew,1504.46843025647,0.253234881376279
42755,35013000202,New Mexico,Dona Ana,1504.43946840733,0.254860150500989
40332,33011000204,New Hampshire,Hillsborough,1504.11289902823,0.313814500110209
13550,9009352400,Connecticut,New Haven,1503.92500188201,0.437569101507715
19610,13139001402,Georgia,Hall,1503.80704672158,0.284219816050195
22364,17037001001,Illinois,DeKalb,1503.50184124539,0.214021614412156
60965,47149040806,Tennessee,Rutherford,1503.44370038548,0.227518719791992
29201,22101040100,Louisiana,St. Mary,1503.37249257719,0.500456888341277
36812,28033070811,Mississippi,DeSoto,1503.09412040699,0.27438738963253
65687,48423001907,Texas,Smith,1502.98711693404,0.246917548370962
796,1097003404,Alabama,Mobile,1502.95725859305,0.591715456138999
2928,5007021101,Arkansas,Benton,1502.47314654756,0.330141319830271
18622,13059140500,Georgia,Clarke,1501.58484409749,0.682538565498861
9518,6073013314,California,San Diego,1501.57476087659,0.101204742257639
33694,26099231900,Michigan,Macomb,1501.35686941932,0.264230353646484
18618,13059130600,Georgia,Clarke,1501.00289600342,0.239089343103445
8252,6065042739,California,Riverside,1500.79855148238,0.21146943095426
24030,18003001600,Indiana,Allen,1500.59497326459,0.680233442096371
20285,15001021604,Hawaii,Hawaii,1500.46811330324,0.197768302794681
9092,6071008705,California,San Bernardino,1499.8435414033,0.324852402296578
27428,21067003804,Kentucky,Fayette,1499.72587385494,0.244613582426185
58690,45007000500,South Carolina,Anderson,1499.40375371917,0.521531740424061
38607,29209090500,Missouri,Stone,1499.11582840049,0.259452375977933
65842,48439110203,Texas,Tarrant,1499.00802167505,0.171354369190106
294,1055000200,Alabama,Etowah,1498.86277701777,0.409525348911959
64960,48273020200,Texas,Kleberg,1498.58738586306,0.251103784494482
65158,48309004103,Texas,McLennan,1498.14610351273,0.209063090079924
38404,29189211500,Missouri,St. Louis,1498.02041227271,0.428740816334492
8458,6065046403,California,Riverside,1497.95388872918,0.209328380202513
25579,19013003001,Iowa,Black Hawk,1497.94730894308,0.298277042800295
60836,47125100800,Tennessee,Montgomery,1497.88189447784,0.50638333146648
54039,40123088800,Oklahoma,Pontotoc,1497.70508881939,0.204716387208774
51332,39049002900,Ohio,Franklin,1497.51767162606,0.632397665382627
61436,47187050904,Tennessee,Williamson,1497.24906560574,0.30223033217718
34003,26121002500,Michigan,Muskegon,1496.87031846307,0.197554483101897
66149,48451001500,Texas,Tom Green,1496.38188849203,0.665354330143189
25218,18141001000,Indiana,St. Joseph,1496.14220546931,0.51360872141068
9610,6073016701,California,San Diego,1496.05110302567,0.172634560699939
30282,24025302901,Maryland,Harford,1495.99551365524,0.569252478559835
48365,37049961302,North Carolina,Craven,1495.96823772325,0.263699671729818
48381,37051001604,North Carolina,Cumberland,1495.32710550795,0.203279921901571
15115,12035060212,Florida,Flagler,1494.89678731025,0.284959357093071
70701,53065951400,Washington,Stevens,1494.83860708927,0.192113945134208
23118,17111870402,Illinois,McHenry,1494.63023476568,0.24844252572568
37571,29047020603,Missouri,Clay,1494.51243460178,0.427981796850454
48051,37019020104,North Carolina,Brunswick,1494.28403659643,0.281674653458329
2072,4013421101,Arizona,Maricopa,1494.08463586494,0.384478804906058
65830,48439106512,Texas,Tarrant,1493.60088482126,0.337689551169176
62144,48059030101,Texas,Callahan,1493.45993415226,0.314810272797695
18392,13021013302,Georgia,Bibb,1493.08189838523,0.337801334476297
67298,49057210506,Utah,Weber,1492.9351890745,0.143841910499519
51977,39083007100,Ohio,Knox,1492.64014365337,0.396662275751628
28759,22055002101,Louisiana,Lafayette,1491.64574992749,0.284937106003343
29472,23005011201,Maine,Cumberland,1491.31466328045,0.223887503870357
48538,37063001802,North Carolina,Durham,1491.23411669395,0.221382737038889
61612,48029110100,Texas,Bexar,1489.98297820938,0.440953826045986
41842,34025801800,New Jersey,Monmouth,1489.78748285388,0.238556842730807
38007,29099700109,Missouri,Jefferson,1489.58536785716,0.117105767913299
14716,12017450702,Florida,Citrus,1489.58473335291,0.1912912204126
62139,48057000200,Texas,Calhoun,1489.41846609604,0.340438506536239
65735,48439100700,Texas,Tarrant,1489.23690545372,0.30724920681942
62954,48113018203,Texas,Dallas,1489.17626820504,0.230415637970764
68694,51185020500,Virginia,Tazewell,1489.09669898435,0.472429155769148
1881,4013116203,Arizona,Maricopa,1489.01786485128,0.312818879170437
36558,27145000302,Minnesota,Stearns,1489.01235320046,0.201299493470389
4278,6019001500,California,Fresno,1488.99356522987,0.674974417601937
62209,48061013305,Texas,Cameron,1488.88425466045,0.282359995194473
23995,17201004002,Illinois,Winnebago,1487.77957515552,0.213792150475
1402,4005000900,Arizona,Coconino,1487.47012549799,0.215419279579725
57261,42089300501,Pennsylvania,Monroe,1487.25681058813,0.444886871249815
2726,4021001100,Arizona,Pinal,1486.65968248408,0.204239549729919
52518,39113004300,Ohio,Montgomery,1485.56781962246,0.729650206101406
42608,35001001102,New Mexico,Bernalillo,1485.47227978194,0.476418306536864
52987,39153505800,Ohio,Summit,1485.4661751762,0.304898640225001
49742,37161960600,North Carolina,Rutherford,1485.4021460858,0.355784945170253
14892,12031010304,Florida,Duval,1485.36122833192,0.204736213415841
51577,39051040900,Ohio,Fulton,1485.03367450869,0.329568059145295
68462,51153900410,Virginia,Prince William,1484.93596456316,0.318724182134184
67311,49057211100,Utah,Weber,1484.69550378411,0.256645722348161
60678,47093006104,Tennessee,Knox,1484.51535351533,0.275522522924153
2612,4019004423,Arizona,Pima,1484.49910234888,0.343316166130638
61316,47165021002,Tennessee,Sumner,1484.28012218469,0.21687319143552
70303,53053071506,Washington,Pierce,1484.09938340797,0.279281028115915
50436,39009972600,Ohio,Athens,1483.55074244087,0.330928115645968
1113,1125010500,Alabama,Tuscaloosa,1483.51914275099,0.624902756002948
14704,12017450101,Florida,Citrus,1483.19621329798,0.228359694118242
72519,55127000400,Wisconsin,Walworth,1483.15918171776,0.384736493312002
25141,18127050202,Indiana,Porter,1482.88385852053,0.237565501204828
69658,53027000800,Washington,Grays Harbor,1482.80442385838,0.365673100828209
68968,51680001900,Virginia,Lynchburg,1482.58361702488,0.277585399180843
49066,37101041502,North Carolina,Johnston,1482.56880740892,0.212402407938241
5231,6037201700,California,Los Angeles,1482.39175571501,0.291064550503635
59491,45077011102,South Carolina,Pickens,1482.35711810596,0.201900996745569
34483,26145001100,Michigan,Saginaw,1482.23291046917,0.464941314450808
65067,48303001801,Texas,Lubbock,1482.16007936,0.272155725185459
51716,39061008000,Ohio,Hamilton,1482.01901318132,0.30952778053077
66402,48465950302,Texas,Val Verde,1481.49099086449,0.36706912558585
53272,39171950600,Ohio,Williams,1481.37395873734,0.306829734618339
28250,22005030205,Louisiana,Ascension,1480.80434067478,0.152127012602711
9185,6071011403,California,San Bernardino,1480.27915370386,0.44187437423996
19552,13135050605,Georgia,Gwinnett,1480.14975940288,0.107311662394177
59516,45079002603,South Carolina,Richland,1480.08066194895,0.364731557897723
66325,48453002110,Texas,Travis,1480.0162558988,0.350548615797918
59668,45085000800,South Carolina,Sumter,1479.8394369781,0.375879968752375
29846,24003751103,Maryland,Anne Arundel,1478.44711770113,0.252079644961831
49554,37141920201,North Carolina,Pender,1478.16352342953,0.260331723041483
14204,12009062107,Florida,Brevard,1477.90322806499,0.446901490192017
60414,47063100300,Tennessee,Hamblen,1477.67359205894,0.454389173449859
66457,48473680500,Texas,Waller,1477.51050802149,0.159541141131789
2668,4019004715,Arizona,Pima,1477.39768557585,0.312148253871932
41100,34011040700,New Jersey,Cumberland,1476.54976723482,0.182696086022622
16456,12086010001,Florida,Miami-Dade,1475.24955372139,0.228190186190471
27844,21117066800,Kentucky,Kenton,1474.99879653274,0.191458826133534
3272,5099090200,Arkansas,Nevada,1474.91125777538,0.297181393869712
50140,37195001400,North Carolina,Wilson,1474.86042572049,0.165994420452504
54334,40147000400,Oklahoma,Washington,1474.67185620475,0.325319182926264
18853,13077170402,Georgia,Coweta,1474.66742558226,0.174930892714385
49435,37129010800,North Carolina,New Hanover,1474.60321390512,0.552699855286778
61407,47185935300,Tennessee,White,1474.59882998117,0.276504562156605
11060,6097150305,California,Sonoma,1474.48356829443,0.279152511983044
26681,20103070200,Kansas,Leavenworth,1474.38469517696,0.527507941029326
65816,48439106002,Texas,Tarrant,1474.14014230575,0.425682974965566
11326,6107002203,California,Tulare,1473.75801573134,0.337785472319814
54372,41003010100,Oregon,Benton,1473.69835188819,0.172989594070689
54112,40135030402,Oklahoma,Sequoyah,1473.63247779913,0.222704016593492
59482,45077010803,South Carolina,Pickens,1473.45353843377,0.326490923650295
48624,37067003002,North Carolina,Forsyth,1472.82597981852,0.374574257329227
47415,36103147200,New York,Suffolk,1472.48841063245,0.241867347344358
3105,5051011200,Arkansas,Garland,1472.26408348356,0.19285618070259
57161,42079218000,Pennsylvania,Luzerne,1472.22812989423,0.368979481176501
40249,32510000701,Nevada,Carson City,1472.07452038582,0.377358246702339
42182,34029736101,New Jersey,Ocean,1471.69332534546,0.258373125938459
51517,39049009323,Ohio,Franklin,1471.57018697261,0.455312557850439
27764,21111012104,Kentucky,Jefferson,1471.35234307096,0.367654258638421
62066,48041000604,Texas,Brazos,1471.3491948843,0.238005369602766
10106,6077004102,California,San Joaquin,1471.30464020563,0.18227262638821
72523,55127000701,Wisconsin,Walworth,1470.88501940795,0.356924294930346
45088,36055013205,New York,Monroe,1470.85667158453,0.31968195426745
48692,37071030401,North Carolina,Gaston,1470.02779722627,0.356284003205591
71117,54053955000,West Virginia,Mason,1469.85920372114,0.31306905297575
60444,47065003200,Tennessee,Hamilton,1469.78751476528,0.434206060491959
60370,47053966500,Tennessee,Gibson,1469.7387614588,0.242891879269345
17935,12113010802,Florida,Santa Rosa,1469.5860965242,0.337525515967892
8233,6065042709,California,Riverside,1469.38307038787,0.299568413942483
121,1019956000,Alabama,Cherokee,1468.92527476483,0.365677190631026
60165,47037010402,Tennessee,Davidson,1468.82729178667,0.262853846060607
36789,28033070101,Mississippi,DeSoto,1468.68241318211,0.47088246655406
57179,42081010800,Pennsylvania,Lycoming,1468.64552714223,0.208614421469068
63895,48201252302,Texas,Harris,1468.58094626478,0.128338805056785
11347,6107003502,California,Tulare,1468.53536369372,0.136025876592601
36875,28047002300,Mississippi,Harrison,1468.52195793995,0.682081726864819
37558,29043020305,Missouri,Christian,1467.13147445282,0.244074442597375
23322,17121952500,Illinois,Marion,1466.8912206933,0.520358716102626
55579,42003562300,Pennsylvania,Allegheny,1466.64980809018,0.422787491522104
19775,13185010601,Georgia,Lowndes,1466.55715612406,0.252202434415144
48374,37051001000,North Carolina,Cumberland,1466.41935110324,0.562924894857294
42915,35043010721,New Mexico,Sandoval,1466.17963206162,0.338531432016076
23384,17141961600,Illinois,Ogle,1465.83863022765,0.412447560559272
25068,18105001301,Indiana,Monroe,1465.619578936,0.259493551511332
37398,29009960500,Missouri,Barry,1465.49696455058,0.242070856384305
55649,42007602800,Pennsylvania,Beaver,1465.03875825274,0.555991938615843
37257,28121020802,Mississippi,Rankin,1464.64651062149,0.127471410846083
19657,13151070307,Georgia,Henry,1463.66730331469,0.33516540034685
72688,55139001600,Wisconsin,Winnebago,1463.57461073471,0.362360636478019
56221,42031160102,Pennsylvania,Clarion,1463.32063091243,0.289079539887878
13655,9013890100,Connecticut,Tolland,1461.79131978453,0.378898735040055
28647,22051023800,Louisiana,Jefferson,1461.70151884853,0.37956414407908
17361,12101031804,Florida,Pasco,1461.44558053439,0.351647156047737
14556,12011070322,Florida,Broward,1461.41326355934,0.229637533557408
33887,26107960600,Michigan,Mecosta,1461.02590126745,0.412369715288583
52726,39133601100,Ohio,Portage,1460.88977467689,0.275327888178835
53674,40089098600,Oklahoma,McCurtain,1460.83731751868,0.259981725844222
66207,48453001714,Texas,Travis,1460.78842367923,0.111010595309616
53886,40109108003,Oklahoma,Oklahoma,1460.43851052928,0.356378357864639
26262,19179960500,Iowa,Wapello,1460.25460152188,0.578777091368166
11388,6111001002,California,Ventura,1460.02343186712,0.21364112260274
64913,48253020400,Texas,Jones,1459.96988355197,0.417492102817266
55846,42017100307,Pennsylvania,Bucks,1459.66313199233,0.29036465724932
23842,17197882200,Illinois,Will,1459.39752373808,0.315613651327439
45917,36067010200,New York,Onondaga,1459.07528024908,0.247636673497808
25088,18109510202,Indiana,Morgan,1459.06313617675,0.373639727574072
59740,45091061602,South Carolina,York,1458.92912055171,0.274647801308681
66815,49011126600,Utah,Davis,1458.71233352553,0.288511141915651
29117,22085000500,Louisiana,Sabine,1458.48609649056,0.424101801829185
9101,6071009109,California,San Bernardino,1458.45874223034,0.24027326890121
37055,28075000200,Mississippi,Lauderdale,1458.43055791422,0.454339737667982
60993,47149042300,Tennessee,Rutherford,1458.40847849937,0.198207186531581
67004,49035113107,Utah,Salt Lake,1457.87217669544,0.067522216511298
18485,13047030401,Georgia,Catoosa,1457.86820766926,0.204211823458364
62906,48113017306,Texas,Dallas,1457.78855651797,0.190934977932937
69071,51710004600,Virginia,Norfolk,1457.73741522803,0.664722943560437
17795,12105014901,Florida,Polk,1457.44694150611,0.166451226759493
23359,17135957900,Illinois,Montgomery,1457.3316732002,0.289153109761946
62836,48113015800,Texas,Dallas,1456.92422807763,0.599557295505201
17894,12111381502,Florida,St. Lucie,1456.60991463856,0.134089101964335
8105,6065040605,California,Riverside,1456.20562346279,0.411009207864182
37239,28121020206,Mississippi,Rankin,1456.13143339567,0.173287091919038
4203,6015000102,California,Del Norte,1456.12706828043,0.386343079936437
58812,45015020807,South Carolina,Berkeley,1455.94837732799,0.266169721632174
16500,12086011201,Florida,Miami-Dade,1455.83728671737,0.231821223999581
51482,39049008241,Ohio,Franklin,1455.5803134687,0.525101123184957
19741,13177020100,Georgia,Lee,1455.53524165059,0.217471274712475
8815,6067009630,California,Sacramento,1455.43975109979,0.15501541709445
61918,48029190200,Texas,Bexar,1455.36683586298,0.332655276768681
35663,27037060805,Minnesota,Dakota,1455.07581657171,0.446205402199237
16829,12095016508,Florida,Orange,1454.43323440785,0.166334999360459
52488,39113000900,Ohio,Montgomery,1454.18068763031,0.464149597073194
29111,22083970500,Louisiana,Richland,1454.06296557496,0.29863687935407
65449,48361022000,Texas,Orange,1453.82682023451,0.364916370540791
2620,4019004431,Arizona,Pima,1453.66389389072,0.372447833433441
70786,53073010303,Washington,Whatcom,1453.57189634897,0.284846540534779
54105,40135030103,Oklahoma,Sequoyah,1453.51254451709,0.550572933529204
62546,48113003800,Texas,Dallas,1453.49582285061,0.743096023952257
28352,22017024202,Louisiana,Caddo,1452.89011504659,0.201566331166287
33998,26121002000,Michigan,Muskegon,1452.87195957393,0.370441601115232
38692,29510107400,Missouri,St. Louis City,1452.59146481356,0.521015589961824
20486,15003009801,Hawaii,Honolulu,1452.55127553211,0.51254455735078
69601,53015001300,Washington,Cowlitz,1452.35052247229,0.402759434961811
15797,12071050208,Florida,Lee,1452.18995134596,0.256208530583268
2567,4019004107,Arizona,Pima,1452.14557335766,0.170419618983413
17791,12105014702,Florida,Polk,1452.09542679836,0.163156789527906
20192,13297110700,Georgia,Walton,1451.93744425818,0.198759403731442
30257,24023000600,Maryland,Garrett,1451.32907401762,0.234615110575109
69960,53033028802,Washington,King,1450.85377018153,0.236758121765917
52373,39099813000,Ohio,Mahoning,1450.7503838126,0.320183267228559
28009,21173920302,Kentucky,Montgomery,1450.60303999418,0.251535120512257
65202,48325000800,Texas,Medina,1450.37357738772,0.207700641183978
18355,13017960300,Georgia,Ben Hill,1450.2735071205,0.362387183188533
69629,53021020603,Washington,Franklin,1450.14274719101,0.371165279547226
34061,26125127700,Michigan,Oakland,1449.97728388058,0.230924874005507
18259,12127091018,Florida,Volusia,1448.97936693765,0.212118191617282
63619,48177000200,Texas,Gonzales,1448.91134521214,0.297273562825634
56650,42051261401,Pennsylvania,Fayette,1448.65033795972,0.575317846687738
19289,13121007706,Georgia,Fulton,1448.6059887089,0.171839381816003
23069,17099964300,Illinois,La Salle,1448.28147376049,0.43077973639515
34549,26147634600,Michigan,St. Clair,1448.20109038055,0.260749206046192
50684,39029950400,Ohio,Columbiana,1447.62469700057,0.325821448795989
62787,48113014133,Texas,Dallas,1447.60200389008,0.370325403911509
1066,1121010101,Alabama,Talladega,1447.59992008354,0.279945836411438
29709,23031030100,Maine,York,1447.33997903333,0.333642226609805
27102,20209044702,Kansas,Wyandotte,1447.32408304378,0.333484811761241
35316,26163585900,Michigan,Wayne,1447.19859674518,0.442297859640949
37320,28149950200,Mississippi,Warren,1447.17339001037,0.342850838666281
48458,37057060203,North Carolina,Davidson,1446.69327284036,0.261702835173728
47981,37001021201,North Carolina,Alamance,1446.56160713926,0.275430618267186
16024,12083001401,Florida,Marion,1446.52525885147,0.288958301808124
19291,13121007805,Georgia,Fulton,1445.85464561707,0.419209813168186
47952,36121970500,New York,Wyoming,1445.30437217875,0.285407656433404
29665,23027043000,Maine,Waldo,1445.09816162601,0.216721379967908
28789,22059970200,Louisiana,La Salle,1444.93512474226,0.246365750169183
72397,55105002000,Wisconsin,Rock,1444.85611472325,0.375482358296064
54642,41035972000,Oregon,Klamath,1444.73072979535,0.318784362267289
50774,39035106800,Ohio,Cuyahoga,1444.11840862035,0.490862817342066
18856,13077170405,Georgia,Coweta,1443.93098712139,0.204089185458854
37741,29077004803,Missouri,Greene,1443.44120313806,0.292135438805518
52023,39085204800,Ohio,Lake,1443.33973779441,0.279771222677731
3088,5045031006,Arkansas,Faulkner,1443.14365274336,0.385352110211846
52383,39099814100,Ohio,Mahoning,1443.12038226523,0.5533437048563
27356,21059001402,Kentucky,Daviess,1443.10170103595,0.282794767986665
20507,15003010801,Hawaii,Honolulu,1443.09803832136,0.486055250360849
29331,22115950704,Louisiana,Vernon,1442.9410765767,0.404071990080288
47943,36119981000,New York,Westchester,1442.84757976979,0.645858361580031
20574,15009031101,Hawaii,Maui,1442.49912132322,0.176625336270752
23541,17163503304,Illinois,St. Clair,1442.48885350893,0.2074926429098
71912,55079000900,Wisconsin,Milwaukee,1441.92781395837,0.39034320897628
817,1097003901,Alabama,Mobile,1441.82852443237,0.694522410612899
65765,48439103800,Texas,Tarrant,1441.42019507667,0.405007079257284
39792,32003003250,Nevada,Clark,1441.33714917302,0.288613766354229
27329,21051950300,Kentucky,Clay,1441.05393961598,0.219205041012471
18669,13063040609,Georgia,Clayton,1440.86392805585,0.229327379922944
13821,10003015000,Delaware,New Castle,1439.26755845983,0.267970128180941
18650,13063040417,Georgia,Clayton,1438.69283408857,0.280337652784213
18864,13077170700,Georgia,Coweta,1438.40989511667,0.190947815626798
611,1081042004,Alabama,Lee,1438.31911035901,0.143975886922824
15454,12057012503,Florida,Hillsborough,1437.98853271738,0.32629646760095
16873,12095017016,Florida,Orange,1437.80637502128,0.17390014211675
58710,45007011002,South Carolina,Anderson,1437.46235352271,0.345876408451086
3063,5043490300,Arkansas,Drew,1437.40534205264,0.235100644758366
52147,39093070902,Ohio,Lorain,1436.84200380678,0.419883694858792
43903,36029009115,New York,Erie,1436.41590777039,0.434224881429987
9188,6071011600,California,San Bernardino,1435.9514778868,0.192900520941269
399,1073001200,Alabama,Jefferson,1435.5121646127,0.499134966833346
36770,28025950400,Mississippi,Clay,1435.29974011714,0.310402192931909
18981,13089023108,Georgia,DeKalb,1435.29410390183,0.338432941264285
18179,12127081500,Florida,Volusia,1434.94984680786,0.722169022047241
18567,13053020205,Georgia,Chattahoochee,1434.12221130589,0.491305999077044
3006,5031000502,Arkansas,Craighead,1434.11211849332,0.314498271599414
23843,17197882300,Illinois,Will,1433.70805626191,0.33663020809155
10933,6089012301,California,Shasta,1433.68032315687,0.556121149401426
66975,49035112820,Utah,Salt Lake,1433.67028662323,0.195216542296192
771,1097001502,Alabama,Mobile,1433.66808609664,0.891584630657117
38064,29105960600,Missouri,Laclede,1433.60733664983,0.301114752499439
52735,39133601702,Ohio,Portage,1433.24567070344,0.25074276954224
18225,12127083203,Florida,Volusia,1433.19776387111,0.207169378992644
49416,37127010602,North Carolina,Nash,1433.1223942649,0.250896777707442
65639,48409011000,Texas,San Patricio,1432.57133724727,0.210301135826083
52262,39095007303,Ohio,Lucas,1432.06460571972,0.284309034290198
48003,37003040400,North Carolina,Alexander,1431.55616972993,0.21849147889651
8095,6065040303,California,Riverside,1431.37735049321,0.44137445281937
15767,12071040126,Florida,Lee,1431.17613084567,0.529672883362575
19286,13121007703,Georgia,Fulton,1431.10115482634,0.370655569755594
19755,13179010300,Georgia,Liberty,1430.91020355321,0.212996457807861
18850,13077170304,Georgia,Coweta,1430.82595660155,0.229152139109795
14473,12011050800,Florida,Broward,1430.63300938531,0.294611410499448
47105,36091060702,New York,Saratoga,1430.30727287571,0.157263031652085
23124,17111870702,Illinois,McHenry,1430.13110120818,0.186069620245665
14939,12031013726,Florida,Duval,1429.82661451096,0.160781132858537
52328,39099802400,Ohio,Mahoning,1429.12666908651,0.494507497953812
11209,6099002501,California,Stanislaus,1429.11607792577,0.203114849051418
26869,20173003800,Kansas,Sedgwick,1428.85381479002,0.514346225626359
15230,12055961603,Florida,Highlands,1428.82836845482,0.227665450677952
18221,12127083006,Florida,Volusia,1428.79281843191,0.212839686940551
18351,13015960902,Georgia,Bartow,1428.39743286884,0.212022774657689
48958,37089930800,North Carolina,Henderson,1428.32022977576,0.282444182277193
47188,36095740200,New York,Schoharie,1428.27731867837,0.266519372770736
20083,13261950700,Georgia,Sumter,1428.12553176499,0.218970489384391
20283,15001021509,Hawaii,Hawaii,1428.06355037974,0.2770786865308
37855,29095010204,Missouri,Jackson,1427.9655207768,0.319098440397052
20838,16065950400,Idaho,Madison,1427.69630128751,0.233703765147735
20313,15003001100,Hawaii,Honolulu,1427.37586395116,0.369594993255092
61545,48025950500,Texas,Bee,1427.10787219202,0.194349431048893
36735,28007060600,Mississippi,Attala,1426.88424470834,0.387109127701667
27050,20209040700,Kansas,Wyandotte,1426.69962475808,0.80787068219597
27590,21107970500,Kentucky,Hopkins,1426.51890622056,0.277209270544221
39843,32003003612,Nevada,Clark,1426.33076740638,0.210466396252971
64410,48201541002,Texas,Harris,1426.17070464044,0.179981159091425
12090,8031008312,Colorado,Denver,1426.0670170933,0.208947548292059
26863,20173003100,Kansas,Sedgwick,1426.0065547903,0.622438478738676
29094,22079013000,Louisiana,Rapides,1425.8488138928,0.577266726272392
20478,15003009503,Hawaii,Honolulu,1425.5161947906,0.418899851539995
20477,15003009502,Hawaii,Honolulu,1424.9424078383,0.335833704416286
72811,56025000600,Wyoming,Natrona,1424.76504302117,0.194241996321906
61702,48029131606,Texas,Bexar,1424.70867148095,0.291053865471084
37439,29019001805,Missouri,Boone,1424.48737347368,0.157925429431672
11902,8013013213,Colorado,Boulder,1424.36631609074,0.195896893974796
35331,26163591501,Michigan,Wayne,1424.2112705413,0.429237875389181
54905,41051004001,Oregon,Multnomah,1424.13801908248,0.190138587327435
37985,29097010200,Missouri,Jasper,1424.09331609681,0.320453041425925
217,1043964900,Alabama,Cullman,1423.43397845848,0.212993263273753
16926,12097042200,Florida,Osceola,1422.99024067501,0.158373983380636
53135,39155933301,Ohio,Trumbull,1422.7913329348,0.543880478950613
63321,48141003801,Texas,El Paso,1421.96999873407,0.245209518664265
52516,39113004100,Ohio,Montgomery,1421.87625599571,0.564909120379702
15210,12055960103,Florida,Highlands,1421.54651903553,0.301175109965155
